arquivo,ano,uf,n_registros,n_colunas,hash_md5,tamanho_bytes,data_processamento
CPNIMT19.DBF,2019,MT,3295,7,4a3e2a4f00c114557d2094e26bad9efa,448378,2026-02-27 18:04:46.411237
CPNIPA19.DBF,2019,PA,3371,7,74936b36e937bbfc6fb8c5463b5ee15b,458714,2026-02-27 18:04:49.988133
CPNIPB19.DBF,2019,PB,4905,7,a7dfca6d950038d1ad8135bc4ad21b11,667338,2026-02-27 18:04:54.022422
CPNIPE19.DBF,2019,PE,4343,7,02ff85b3b18d1aae0b033243eb7b1401,590906,2026-02-27 18:04:58.196577
CPNIPI19.DBF,2019,PI,5028,7,cfcfc51965b1d352b3db119bfe853676,684066,2026-02-27 18:05:02.1632
CPNIPR19.DBF,2019,PR,9123,7,02c65595a401a65be18673217b22f4da,1240986,2026-02-27 18:05:06.579036
CPNIRJ19.DBF,2019,RJ,2190,7,23b3edfc3491e9b9b686b51425527186,298098,2026-02-27 18:05:09.935513
CPNIRN19.DBF,2019,RN,3654,7,072031d344c48dec558f68f935b8ebc7,497202,2026-02-27 18:05:13.531589
CPNIRO19.DBF,2019,RO,1205,7,3fac6fcf78b9329f02b8d2c48074c3d1,164138,2026-02-27 18:05:17.0019
CPNIRR19.DBF,2019,RR,384,7,190be8e8be2d77a185078bfc06d594eb,52482,2026-02-27 18:05:19.89931
CPNIRS19.DBF,2019,RS,11296,7,dfc0981e15aeab33686b2aa2d672950d,1536514,2026-02-27 18:05:25.104968
CPNISC19.DBF,2019,SC,6744,7,fb0e1eae79855f6c72122d31721977c7,917442,2026-02-27 18:05:29.26162
CPNISE19.DBF,2019,SE,1673,7,6c3231f7d69026f4788971b61858c2f3,227786,2026-02-27 18:05:32.959136
CPNISP19.DBF,2019,SP,15014,7,6824ff61db5d2bbcb95c2058ca15da38,2042162,2026-02-27 18:05:38.822915
CPNITO19.DBF,2019,TO,3127,7,05955d4602690eb265f0a132d8b95455,425530,2026-02-27 18:05:42.330006
